Tipo;Categoria / Grupo;Nome do Item / Sabor;Descrição;Preço (R$);Disponível;Grupos Vinculados;Foto URL
"ADICIONAL / SABOR";"[GRUPO] Sabor Gigante";"Prestigio";"Mussarela, chocolate preto, coco ralado e leite condensado";"85,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Gigante";"Prestigio branco";"Mussarela, chocolate branco, coco ralado e leite condensado";"85,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Gigante";"Romeu e julieta";"Mussarela e goiabada";"85,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Alho e óleo ";"Molho de tomate caseiro, mussarela, alho frito, azeitonas pretas e orégano. ";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104641598blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Calabresa ";"Molho de tomate caseiro, mussarela, calabresa e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104875449blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Calabresa com cebola";"Molho de tomate caseiro, mussarela, calabresa, cebola e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104600740blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Crocante";"Molho de tomate caseiro, mussarela, bacon, batata palha e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104751356blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Frango catupiry";"Molho de tomate caseiro, mussarela, frango com catupiry e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104676066blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Alhobresa";"Molho de tomate caseiro, mussarela, calabresa, alho e orégano.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Frango caipira";"Molho de tomate caseiro, mussarela, frango, milho, bacon, catupiry e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104989677blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Fricasse";"Molho de tomate caseiro, mussarela, frango, milho, creme de leite e batata palha.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Lombinho";"Molho de tomate caseiro, mussarela, lombo canadense, cebola e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105038089blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Marguerita";"Molho de tomate caseiro, mussarela, tomate, manjericão, azeitonas pretas e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104727203blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Milho e bacon";"Molho de tomate caseiro, mussarela, milho e bacon.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104833551blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Mussarela";"Molho de tomate caseiro, mussarela, tomate, azeitonas verde e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105089298blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Americana";"Molho de tomate caseiro, mussarela, milho, bacon, ovos e orégano.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Vegetariana";"Molho de tomate caseiro, mussarela, palmito, milho, brócolis, tomate e orégano.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Brócolis";"Molho de tomate caseiro, mussarela, brócolis, tomate, alho frito e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105186232blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Brócolis com bacon";"Molho de tomate caseiro, mussarela, brócolis, bacon, tomate, alho frito e orégano.";"46,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105153508blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Banana com chocolate preto e leite condensado.";"Mussarela, banana, chocolate preto e leite condensado.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Banana com canela";"Mussarela, banana, açúcar, canela e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";" Banana leite ninho e chocolate ao leite";"Banana com leite ninho, chocolate ao leite e leite condensado.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Banana com leite ninho, chocolate ao leite e leite condensado.";"Banana com leite ninho, chocolate ao leite e leite condensado.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Brigadeiro";"Chocolate preto e granulado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Chocolate branco";"Mussarela, chocolate branco e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Bem casado";"Mussarela, chocolate preto, chocolate branco e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Charge";"Mussarela, chocolate preto, amendoim e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Confeti";"Mussarela, chocolate preto, confeti e leite condensado.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Charge branco";"Mussarela, chocolate branco, amendoim e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Chocolate preto";"Mussarela, chocolate preto e leite condensado.";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Prestigio";"Mussarela, chocolate preto, coco ralado e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Prestigio branco";"Mussarela, chocolate branco, coco ralado e leite condensado";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Media";"Romeu e julieta";"Mussarela e goiabada";"46,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Alho e óleo ";"Molho de tomate caseiro, mussarela, alho frito, azeitonas pretas e orégano. ";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104641598blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Calabresa ";"Molho de tomate caseiro, mussarela, calabresa e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104875449blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Calabresa com cebola";"Molho de tomate caseiro, mussarela, calabresa, cebola e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104600740blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Crocante";"Molho de tomate caseiro, mussarela, bacon, batata palha e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104751356blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Frango catupiry";"Molho de tomate caseiro, mussarela, frango com catupiry e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104676066blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Alhobresa";"Molho de tomate caseiro, mussarela, calabresa, alho e orégano.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Frango caipira";"Molho de tomate caseiro, mussarela, frango, milho, bacon, catupiry e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104989677blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Fricasse";"Molho de tomate caseiro, mussarela, frango, milho, creme de leite e batata palha.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Lombinho";"Molho de tomate caseiro, mussarela, lombo canadense, cebola e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105038089blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Marguerita";"Molho de tomate caseiro, mussarela, tomate, manjericão, azeitonas pretas e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104727203blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Milho e bacon";"Molho de tomate caseiro, mussarela, milho e bacon.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104833551blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Mussarela";"Molho de tomate caseiro, mussarela, tomate, azeitonas verde e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105089298blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Americana";"Molho de tomate caseiro, mussarela, milho, bacon, ovos e orégano.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Vegetariana";"Molho de tomate caseiro, mussarela, palmito, milho, brócolis, tomate e orégano.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Brócolis";"Molho de tomate caseiro, mussarela, brócolis, tomate, alho frito e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105186232blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Brócolis com bacon";"Molho de tomate caseiro, mussarela, brócolis, bacon, tomate, alho frito e orégano.";"34,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105153508blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Banana com chocolate preto e leite condensado.";"Mussarela, banana, chocolate preto e leite condensado.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Banana com canela";"Mussarela, banana, açúcar, canela e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";" Banana leite ninho e chocolate ao leite";"Banana com leite ninho, chocolate ao leite e leite condensado.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Banana com leite ninho, chocolate ao leite e leite condensado.";"Banana com leite ninho, chocolate ao leite e leite condensado.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Brigadeiro";"Chocolate preto e granulado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Chocolate branco";"Mussarela, chocolate branco e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Bem casado";"Mussarela, chocolate preto, chocolate branco e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Charge";"Mussarela, chocolate preto, amendoim e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Confeti";"Mussarela, chocolate preto, confeti e leite condensado.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Charge branco";"Mussarela, chocolate branco, amendoim e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Chocolate preto";"Mussarela, chocolate preto e leite condensado.";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Prestigio";"Mussarela, chocolate preto, coco ralado e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Prestigio branco";"Mussarela, chocolate branco, coco ralado e leite condensado";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Pequena ";"Romeu e julieta";"Mussarela e goiabada";"34,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Alho e óleo ";"Molho de tomate caseiro, mussarela, alho frito, azeitonas pretas e orégano. ";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104641598blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Calabresa ";"Molho de tomate caseiro, mussarela, calabresa e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104875449blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Calabresa com cebola";"Molho de tomate caseiro, mussarela, calabresa, cebola e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104600740blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Crocante";"Molho de tomate caseiro, mussarela, bacon, batata palha e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104751356blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Frango catupiry";"Molho de tomate caseiro, mussarela, frango com catupiry e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104676066blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Alhobresa";"Molho de tomate caseiro, mussarela, calabresa, alho e orégano.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Frango caipira";"Molho de tomate caseiro, mussarela, frango, milho, bacon, catupiry e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104989677blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Fricasse";"Molho de tomate caseiro, mussarela, frango, milho, creme de leite e batata palha.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Lombinho";"Molho de tomate caseiro, mussarela, lombo canadense, cebola e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105038089blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Marguerita";"Molho de tomate caseiro, mussarela, tomate, manjericão, azeitonas pretas e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104727203blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Milho e bacon";"Molho de tomate caseiro, mussarela, milho e bacon.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104833551blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Mussarela";"Molho de tomate caseiro, mussarela, tomate, azeitonas verde e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105089298blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Americana";"Molho de tomate caseiro, mussarela, milho, bacon, ovos e orégano.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Vegetariana";"Molho de tomate caseiro, mussarela, palmito, milho, brócolis, tomate e orégano.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Brócolis";"Molho de tomate caseiro, mussarela, brócolis, tomate, alho frito e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105186232blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Brócolis com bacon";"Molho de tomate caseiro, mussarela, brócolis, bacon, tomate, alho frito e orégano.";"72,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105153508blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Banana com chocolate preto e leite condensado.";"Mussarela, banana, chocolate preto e leite condensado.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Banana com canela";"Mussarela, banana, açúcar, canela e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";" Banana leite ninho e chocolate ao leite";"Banana com leite ninho, chocolate ao leite e leite condensado.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Banana com leite ninho, chocolate ao leite e leite condensado.";"Banana com leite ninho, chocolate ao leite e leite condensado.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Brigadeiro";"Chocolate preto e granulado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Chocolate branco";"Mussarela, chocolate branco e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Bem casado";"Mussarela, chocolate preto, chocolate branco e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Charge";"Mussarela, chocolate preto, amendoim e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Confeti";"Mussarela, chocolate preto, confeti e leite condensado.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Charge branco";"Mussarela, chocolate branco, amendoim e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Chocolate preto";"Mussarela, chocolate preto e leite condensado.";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Prestigio";"Mussarela, chocolate preto, coco ralado e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Prestigio branco";"Mussarela, chocolate branco, coco ralado e leite condensado";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Familia";"Romeu e julieta";"Mussarela e goiabada";"72,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Alho e óleo ";"Molho de tomate caseiro, mussarela, alho frito, azeitonas pretas e orégano. ";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104641598blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Calabresa ";"Molho de tomate caseiro, mussarela, calabresa e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104875449blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Calabresa com cebola";"Molho de tomate caseiro, mussarela, calabresa, cebola e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104600740blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Crocante";"Molho de tomate caseiro, mussarela, bacon, batata palha e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104751356blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Frango catupiry";"Molho de tomate caseiro, mussarela, frango com catupiry e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104676066blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Alhobresa";"Molho de tomate caseiro, mussarela, calabresa, alho e orégano.";"59,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Frango caipira";"Molho de tomate caseiro, mussarela, frango, milho, bacon, catupiry e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104989677blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Fricasse";"Molho de tomate caseiro, mussarela, frango, milho, creme de leite e batata palha.";"59,90";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Lombinho";"Molho de tomate caseiro, mussarela, lombo canadense, cebola e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105038089blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Marguerita";"Molho de tomate caseiro, mussarela, tomate, manjericão, azeitonas pretas e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104727203blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Milho e bacon";"Molho de tomate caseiro, mussarela, milho e bacon.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781104833551blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Mussarela";"Molho de tomate caseiro, mussarela, tomate, azeitonas verde e orégano.";"59,90";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1781105089298blob"
"ADICIONAL / SABOR";"[GRUPO] Sabor Grande";"Americana";"Molho de tomate caseiro, mussarela, milho, bacon, ovos e orégano.";"59,90";"Sim";"";""
